"","row_id","Sales","date","country","store","product"
"382",70509,139,2021-01-08,"Spain","KaggleRama","Getting Started"
"383",70510,127,2021-01-08,"Spain","KaggleRama","Recipe Book"
"384",70511,201,2021-01-08,"Spain","KaggleRama","For Kids: One Smart Goose"
"385",70512,457,2021-01-09,"Belgium","KaggleMart","Advanced Techniques"
"386",70513,334,2021-01-09,"Belgium","KaggleMart","Getting Started"
"387",70514,308,2021-01-09,"Belgium","KaggleMart","Recipe Book"
"388",70515,473,2021-01-09,"Belgium","KaggleMart","For Kids: One Smart Goose"
"389",70516,160,2021-01-09,"Belgium","KaggleRama","Advanced Techniques"
"390",70517,123,2021-01-09,"Belgium","KaggleRama","Getting Started"
"391",70518,104,2021-01-09,"Belgium","KaggleRama","Recipe Book"
"392",70519,161,2021-01-09,"Belgium","KaggleRama","For Kids: One Smart Goose"
"393",70520,513,2021-01-09,"France","KaggleMart","Advanced Techniques"
"394",70521,371,2021-01-09,"France","KaggleMart","Getting Started"
"395",70522,321,2021-01-09,"France","KaggleMart","Recipe Book"
"396",70523,531,2021-01-09,"France","KaggleMart","For Kids: One Smart Goose"
"397",70524,170,2021-01-09,"France","KaggleRama","Advanced Techniques"
"398",70525,131,2021-01-09,"France","KaggleRama","Getting Started"
"399",70526,113,2021-01-09,"France","KaggleRama","Recipe Book"
"400",70527,174,2021-01-09,"France","KaggleRama","For Kids: One Smart Goose"
"401",70528,479,2021-01-09,"Germany","KaggleMart","Advanced Techniques"
"402",70529,344,2021-01-09,"Germany","KaggleMart","Getting Started"
"403",70530,296,2021-01-09,"Germany","KaggleMart","Recipe Book"
"404",70531,473,2021-01-09,"Germany","KaggleMart","For Kids: One Smart Goose"
"405",70532,161,2021-01-09,"Germany","KaggleRama","Advanced Techniques"
"406",70533,121,2021-01-09,"Germany","KaggleRama","Getting Started"
"407",70534,104,2021-01-09,"Germany","KaggleRama","Recipe Book"
"408",70535,161,2021-01-09,"Germany","KaggleRama","For Kids: One Smart Goose"
"409",70536,621,2021-01-09,"Italy","KaggleMart","Advanced Techniques"
"410",70537,444,2021-01-09,"Italy","KaggleMart","Getting Started"
"411",70538,423,2021-01-09,"Italy","KaggleMart","Recipe Book"
"412",70539,613,2021-01-09,"Italy","KaggleMart","For Kids: One Smart Goose"
"413",70540,221,2021-01-09,"Italy","KaggleRama","Advanced Techniques"
"414",70541,159,2021-01-09,"Italy","KaggleRama","Getting Started"
"415",70542,134,2021-01-09,"Italy","KaggleRama","Recipe Book"
"416",70543,218,2021-01-09,"Italy","KaggleRama","For Kids: One Smart Goose"
"417",70544,1085,2021-01-09,"Poland","KaggleMart","Advanced Techniques"
"418",70545,774,2021-01-09,"Poland","KaggleMart","Getting Started"
"419",70546,712,2021-01-09,"Poland","KaggleMart","Recipe Book"
"420",70547,1062,2021-01-09,"Poland","KaggleMart","For Kids: One Smart Goose"
"421",70548,360,2021-01-09,"Poland","KaggleRama","Advanced Techniques"
"422",70549,274,2021-01-09,"Poland","KaggleRama","Getting Started"
"423",70550,249,2021-01-09,"Poland","KaggleRama","Recipe Book"
"424",70551,347,2021-01-09,"Poland","KaggleRama","For Kids: One Smart Goose"
"425",70552,622,2021-01-09,"Spain","KaggleMart","Advanced Techniques"
"426",70553,467,2021-01-09,"Spain","KaggleMart","Getting Started"
"427",70554,433,2021-01-09,"Spain","KaggleMart","Recipe Book"
"428",70555,670,2021-01-09,"Spain","KaggleMart","For Kids: One Smart Goose"
"429",70556,223,2021-01-09,"Spain","KaggleRama","Advanced Techniques"
"430",70557,155,2021-01-09,"Spain","KaggleRama","Getting Started"
"431",70558,147,2021-01-09,"Spain","KaggleRama","Recipe Book"
"432",70559,230,2021-01-09,"Spain","KaggleRama","For Kids: One Smart Goose"
"433",70560,478,2021-01-10,"Belgium","KaggleMart","Advanced Techniques"
"434",70561,342,2021-01-10,"Belgium","KaggleMart","Getting Started"
"435",70562,316,2021-01-10,"Belgium","KaggleMart","Recipe Book"
"436",70563,476,2021-01-10,"Belgium","KaggleMart","For Kids: One Smart Goose"
"437",70564,169,2021-01-10,"Belgium","KaggleRama","Advanced Techniques"
"438",70565,124,2021-01-10,"Belgium","KaggleRama","Getting Started"
"439",70566,108,2021-01-10,"Belgium","KaggleRama","Recipe Book"
"440",70567,166,2021-01-10,"Belgium","KaggleRama","For Kids: One Smart Goose"
"441",70568,530,2021-01-10,"France","KaggleMart","Advanced Techniques"
"442",70569,380,2021-01-10,"France","KaggleMart","Getting Started"
"443",70570,340,2021-01-10,"France","KaggleMart","Recipe Book"
"444",70571,552,2021-01-10,"France","KaggleMart","For Kids: One Smart Goose"
"445",70572,179,2021-01-10,"France","KaggleRama","Advanced Techniques"
"446",70573,133,2021-01-10,"France","KaggleRama","Getting Started"
"447",70574,118,2021-01-10,"France","KaggleRama","Recipe Book"
"448",70575,181,2021-01-10,"France","KaggleRama","For Kids: One Smart Goose"
"449",70576,499,2021-01-10,"Germany","KaggleMart","Advanced Techniques"
"450",70577,352,2021-01-10,"Germany","KaggleMart","Getting Started"
"451",70578,318,2021-01-10,"Germany","KaggleMart","Recipe Book"
"452",70579,484,2021-01-10,"Germany","KaggleMart","For Kids: One Smart Goose"
"453",70580,169,2021-01-10,"Germany","KaggleRama","Advanced Techniques"
"454",70581,124,2021-01-10,"Germany","KaggleRama","Getting Started"
"455",70582,106,2021-01-10,"Germany","KaggleRama","Recipe Book"
"456",70583,163,2021-01-10,"Germany","KaggleRama","For Kids: One Smart Goose"
"457",70584,659,2021-01-10,"Italy","KaggleMart","Advanced Techniques"
"458",70585,461,2021-01-10,"Italy","KaggleMart","Getting Started"
"459",70586,436,2021-01-10,"Italy","KaggleMart","Recipe Book"
"460",70587,653,2021-01-10,"Italy","KaggleMart","For Kids: One Smart Goose"
"461",70588,233,2021-01-10,"Italy","KaggleRama","Advanced Techniques"
"462",70589,161,2021-01-10,"Italy","KaggleRama","Getting Started"
"463",70590,139,2021-01-10,"Italy","KaggleRama","Recipe Book"
"464",70591,224,2021-01-10,"Italy","KaggleRama","For Kids: One Smart Goose"
"465",70592,1132,2021-01-10,"Poland","KaggleMart","Advanced Techniques"
"466",70593,793,2021-01-10,"Poland","KaggleMart","Getting Started"
"467",70594,772,2021-01-10,"Poland","KaggleMart","Recipe Book"
"468",70595,1132,2021-01-10,"Poland","KaggleMart","For Kids: One Smart Goose"
"469",70596,373,2021-01-10,"Poland","KaggleRama","Advanced Techniques"
"470",70597,290,2021-01-10,"Poland","KaggleRama","Getting Started"
"471",70598,266,2021-01-10,"Poland","KaggleRama","Recipe Book"
"472",70599,371,2021-01-10,"Poland","KaggleRama","For Kids: One Smart Goose"
"473",70600,661,2021-01-10,"Spain","KaggleMart","Advanced Techniques"
"474",70601,477,2021-01-10,"Spain","KaggleMart","Getting Started"
"475",70602,463,2021-01-10,"Spain","KaggleMart","Recipe Book"
"476",70603,675,2021-01-10,"Spain","KaggleMart","For Kids: One Smart Goose"
"477",70604,241,2021-01-10,"Spain","KaggleRama","Advanced Techniques"
"478",70605,159,2021-01-10,"Spain","KaggleRama","Getting Started"
"479",70606,157,2021-01-10,"Spain","KaggleRama","Recipe Book"
"480",70607,236,2021-01-10,"Spain","KaggleRama","For Kids: One Smart Goose"
"481",70608,384,2021-01-11,"Belgium","KaggleMart","Advanced Techniques"
"482",70609,295,2021-01-11,"Belgium","KaggleMart","Getting Started"
"483",70610,250,2021-01-11,"Belgium","KaggleMart","Recipe Book"
"484",70611,400,2021-01-11,"Belgium","KaggleMart","For Kids: One Smart Goose"
"485",70612,131,2021-01-11,"Belgium","KaggleRama","Advanced Techniques"
"486",70613,103,2021-01-11,"Belgium","KaggleRama","Getting Started"
"487",70614,88,2021-01-11,"Belgium","KaggleRama","Recipe Book"
"488",70615,141,2021-01-11,"Belgium","KaggleRama","For Kids: One Smart Goose"
"489",70616,423,2021-01-11,"France","KaggleMart","Advanced Techniques"
"490",70617,316,2021-01-11,"France","KaggleMart","Getting Started"
"491",70618,269,2021-01-11,"France","KaggleMart","Recipe Book"
"492",70619,450,2021-01-11,"France","KaggleMart","For Kids: One Smart Goose"
"493",70620,142,2021-01-11,"France","KaggleRama","Advanced Techniques"
"494",70621,112,2021-01-11,"France","KaggleRama","Getting Started"
"495",70622,94,2021-01-11,"France","KaggleRama","Recipe Book"
"496",70623,152,2021-01-11,"France","KaggleRama","For Kids: One Smart Goose"
"497",70624,400,2021-01-11,"Germany","KaggleMart","Advanced Techniques"
"498",70625,293,2021-01-11,"Germany","KaggleMart","Getting Started"
"499",70626,258,2021-01-11,"Germany","KaggleMart","Recipe Book"
"500",70627,405,2021-01-11,"Germany","KaggleMart","For Kids: One Smart Goose"
"501",70628,133,2021-01-11,"Germany","KaggleRama","Advanced Techniques"
"502",70629,105,2021-01-11,"Germany","KaggleRama","Getting Started"
"503",70630,86,2021-01-11,"Germany","KaggleRama","Recipe Book"
"504",70631,137,2021-01-11,"Germany","KaggleRama","For Kids: One Smart Goose"
"505",70632,521,2021-01-11,"Italy","KaggleMart","Advanced Techniques"
"506",70633,373,2021-01-11,"Italy","KaggleMart","Getting Started"
"507",70634,339,2021-01-11,"Italy","KaggleMart","Recipe Book"
"508",70635,503,2021-01-11,"Italy","KaggleMart","For Kids: One Smart Goose"
"509",70636,180,2021-01-11,"Italy","KaggleRama","Advanced Techniques"
"510",70637,129,2021-01-11,"Italy","KaggleRama","Getting Started"
"511",70638,109,2021-01-11,"Italy","KaggleRama","Recipe Book"
"512",70639,177,2021-01-11,"Italy","KaggleRama","For Kids: One Smart Goose"
"513",70640,962,2021-01-11,"Poland","KaggleMart","Advanced Techniques"
"514",70641,667,2021-01-11,"Poland","KaggleMart","Getting Started"
"515",70642,622,2021-01-11,"Poland","KaggleMart","Recipe Book"
"516",70643,916,2021-01-11,"Poland","KaggleMart","For Kids: One Smart Goose"
"517",70644,315,2021-01-11,"Poland","KaggleRama","Advanced Techniques"
"518",70645,233,2021-01-11,"Poland","KaggleRama","Getting Started"
"519",70646,219,2021-01-11,"Poland","KaggleRama","Recipe Book"
"520",70647,303,2021-01-11,"Poland","KaggleRama","For Kids: One Smart Goose"
"521",70648,519,2021-01-11,"Spain","KaggleMart","Advanced Techniques"
"522",70649,383,2021-01-11,"Spain","KaggleMart","Getting Started"
"523",70650,360,2021-01-11,"Spain","KaggleMart","Recipe Book"
"524",70651,552,2021-01-11,"Spain","KaggleMart","For Kids: One Smart Goose"
"525",70652,192,2021-01-11,"Spain","KaggleRama","Advanced Techniques"
"526",70653,136,2021-01-11,"Spain","KaggleRama","Getting Started"
"527",70654,122,2021-01-11,"Spain","KaggleRama","Recipe Book"
"528",70655,191,2021-01-11,"Spain","KaggleRama","For Kids: One Smart Goose"
"529",70656,385,2021-01-12,"Belgium","KaggleMart","Advanced Techniques"
"530",70657,292,2021-01-12,"Belgium","KaggleMart","Getting Started"
"531",70658,253,2021-01-12,"Belgium","KaggleMart","Recipe Book"
"532",70659,397,2021-01-12,"Belgium","KaggleMart","For Kids: One Smart Goose"
"533",70660,134,2021-01-12,"Belgium","KaggleRama","Advanced Techniques"
"534",70661,103,2021-01-12,"Belgium","KaggleRama","Getting Started"
"535",70662,89,2021-01-12,"Belgium","KaggleRama","Recipe Book"
"536",70663,138,2021-01-12,"Belgium","KaggleRama","For Kids: One Smart Goose"
"537",70664,414,2021-01-12,"France","KaggleMart","Advanced Techniques"
"538",70665,309,2021-01-12,"France","KaggleMart","Getting Started"
"539",70666,271,2021-01-12,"France","KaggleMart","Recipe Book"
"540",70667,453,2021-01-12,"France","KaggleMart","For Kids: One Smart Goose"
"541",70668,143,2021-01-12,"France","KaggleRama","Advanced Techniques"
"542",70669,112,2021-01-12,"France","KaggleRama","Getting Started"
"543",70670,96,2021-01-12,"France","KaggleRama","Recipe Book"
"544",70671,150,2021-01-12,"France","KaggleRama","For Kids: One Smart Goose"
"545",70672,391,2021-01-12,"Germany","KaggleMart","Advanced Techniques"
"546",70673,291,2021-01-12,"Germany","KaggleMart","Getting Started"
"547",70674,254,2021-01-12,"Germany","KaggleMart","Recipe Book"
"548",70675,410,2021-01-12,"Germany","KaggleMart","For Kids: One Smart Goose"
"549",70676,135,2021-01-12,"Germany","KaggleRama","Advanced Techniques"
"550",70677,103,2021-01-12,"Germany","KaggleRama","Getting Started"
"551",70678,85,2021-01-12,"Germany","KaggleRama","Recipe Book"
"552",70679,137,2021-01-12,"Germany","KaggleRama","For Kids: One Smart Goose"
"553",70680,520,2021-01-12,"Italy","KaggleMart","Advanced Techniques"
"554",70681,371,2021-01-12,"Italy","KaggleMart","Getting Started"
"555",70682,331,2021-01-12,"Italy","KaggleMart","Recipe Book"
"556",70683,523,2021-01-12,"Italy","KaggleMart","For Kids: One Smart Goose"
"557",70684,181,2021-01-12,"Italy","KaggleRama","Advanced Techniques"
"558",70685,132,2021-01-12,"Italy","KaggleRama","Getting Started"
"559",70686,109,2021-01-12,"Italy","KaggleRama","Recipe Book"
"560",70687,179,2021-01-12,"Italy","KaggleRama","For Kids: One Smart Goose"
"561",70688,969,2021-01-12,"Poland","KaggleMart","Advanced Techniques"
"562",70689,681,2021-01-12,"Poland","KaggleMart","Getting Started"
"563",70690,610,2021-01-12,"Poland","KaggleMart","Recipe Book"
"564",70691,946,2021-01-12,"Poland","KaggleMart","For Kids: One Smart Goose"
"565",70692,316,2021-01-12,"Poland","KaggleRama","Advanced Techniques"
"566",70693,241,2021-01-12,"Poland","KaggleRama","Getting Started"
"567",70694,216,2021-01-12,"Poland","KaggleRama","Recipe Book"
"568",70695,312,2021-01-12,"Poland","KaggleRama","For Kids: One Smart Goose"
"569",70696,516,2021-01-12,"Spain","KaggleMart","Advanced Techniques"
"570",70697,388,2021-01-12,"Spain","KaggleMart","Getting Started"
"571",70698,352,2021-01-12,"Spain","KaggleMart","Recipe Book"
"572",70699,557,2021-01-12,"Spain","KaggleMart","For Kids: One Smart Goose"
"573",70700,189,2021-01-12,"Spain","KaggleRama","Advanced Techniques"
"574",70701,134,2021-01-12,"Spain","KaggleRama","Getting Started"
"575",70702,121,2021-01-12,"Spain","KaggleRama","Recipe Book"
"576",70703,193,2021-01-12,"Spain","KaggleRama","For Kids: One Smart Goose"
"577",70704,385,2021-01-13,"Belgium","KaggleMart","Advanced Techniques"
"578",70705,289,2021-01-13,"Belgium","KaggleMart","Getting Started"
"579",70706,253,2021-01-13,"Belgium","KaggleMart","Recipe Book"
"580",70707,391,2021-01-13,"Belgium","KaggleMart","For Kids: One Smart Goose"
"581",70708,132,2021-01-13,"Belgium","KaggleRama","Advanced Techniques"
"582",70709,102,2021-01-13,"Belgium","KaggleRama","Getting Started"
"583",70710,87,2021-01-13,"Belgium","KaggleRama","Recipe Book"
"584",70711,138,2021-01-13,"Belgium","KaggleRama","For Kids: One Smart Goose"
"585",70712,416,2021-01-13,"France","KaggleMart","Advanced Techniques"
"586",70713,317,2021-01-13,"France","KaggleMart","Getting Started"
"587",70714,267,2021-01-13,"France","KaggleMart","Recipe Book"
"588",70715,451,2021-01-13,"France","KaggleMart","For Kids: One Smart Goose"
"589",70716,142,2021-01-13,"France","KaggleRama","Advanced Techniques"
"590",70717,108,2021-01-13,"France","KaggleRama","Getting Started"
"591",70718,93,2021-01-13,"France","KaggleRama","Recipe Book"
"592",70719,147,2021-01-13,"France","KaggleRama","For Kids: One Smart Goose"
"593",70720,401,2021-01-13,"Germany","KaggleMart","Advanced Techniques"
"594",70721,289,2021-01-13,"Germany","KaggleMart","Getting Started"
"595",70722,254,2021-01-13,"Germany","KaggleMart","Recipe Book"
"596",70723,401,2021-01-13,"Germany","KaggleMart","For Kids: One Smart Goose"
"597",70724,137,2021-01-13,"Germany","KaggleRama","Advanced Techniques"
"598",70725,103,2021-01-13,"Germany","KaggleRama","Getting Started"
"599",70726,89,2021-01-13,"Germany","KaggleRama","Recipe Book"
"600",70727,134,2021-01-13,"Germany","KaggleRama","For Kids: One Smart Goose"
"601",70728,520,2021-01-13,"Italy","KaggleMart","Advanced Techniques"
"602",70729,369,2021-01-13,"Italy","KaggleMart","Getting Started"
"603",70730,336,2021-01-13,"Italy","KaggleMart","Recipe Book"
"604",70731,512,2021-01-13,"Italy","KaggleMart","For Kids: One Smart Goose"
"605",70732,179,2021-01-13,"Italy","KaggleRama","Advanced Techniques"
"606",70733,126,2021-01-13,"Italy","KaggleRama","Getting Started"
"607",70734,109,2021-01-13,"Italy","KaggleRama","Recipe Book"
"608",70735,178,2021-01-13,"Italy","KaggleRama","For Kids: One Smart Goose"
"609",70736,973,2021-01-13,"Poland","KaggleMart","Advanced Techniques"
"610",70737,673,2021-01-13,"Poland","KaggleMart","Getting Started"
"611",70738,650,2021-01-13,"Poland","KaggleMart","Recipe Book"
"612",70739,957,2021-01-13,"Poland","KaggleMart","For Kids: One Smart Goose"
"613",70740,316,2021-01-13,"Poland","KaggleRama","Advanced Techniques"
"614",70741,238,2021-01-13,"Poland","KaggleRama","Getting Started"
"615",70742,225,2021-01-13,"Poland","KaggleRama","Recipe Book"
"616",70743,310,2021-01-13,"Poland","KaggleRama","For Kids: One Smart Goose"
"617",70744,511,2021-01-13,"Spain","KaggleMart","Advanced Techniques"
"618",70745,398,2021-01-13,"Spain","KaggleMart","Getting Started"
"619",70746,349,2021-01-13,"Spain","KaggleMart","Recipe Book"
"620",70747,556,2021-01-13,"Spain","KaggleMart","For Kids: One Smart Goose"
"621",70748,192,2021-01-13,"Spain","KaggleRama","Advanced Techniques"
"622",70749,134,2021-01-13,"Spain","KaggleRama","Getting Started"
"623",70750,123,2021-01-13,"Spain","KaggleRama","Recipe Book"
"624",70751,193,2021-01-13,"Spain","KaggleRama","For Kids: One Smart Goose"
"625",70752,391,2021-01-14,"Belgium","KaggleMart","Advanced Techniques"
"626",70753,280,2021-01-14,"Belgium","KaggleMart","Getting Started"
"627",70754,251,2021-01-14,"Belgium","KaggleMart","Recipe Book"
"628",70755,387,2021-01-14,"Belgium","KaggleMart","For Kids: One Smart Goose"
"629",70756,134,2021-01-14,"Belgium","KaggleRama","Advanced Techniques"
"630",70757,101,2021-01-14,"Belgium","KaggleRama","Getting Started"
"631",70758,88,2021-01-14,"Belgium","KaggleRama","Recipe Book"
"632",70759,136,2021-01-14,"Belgium","KaggleRama","For Kids: One Smart Goose"
"633",70760,421,2021-01-14,"France","KaggleMart","Advanced Techniques"
"634",70761,307,2021-01-14,"France","KaggleMart","Getting Started"
"635",70762,267,2021-01-14,"France","KaggleMart","Recipe Book"
"636",70763,447,2021-01-14,"France","KaggleMart","For Kids: One Smart Goose"
"637",70764,142,2021-01-14,"France","KaggleRama","Advanced Techniques"
"638",70765,108,2021-01-14,"France","KaggleRama","Getting Started"
"639",70766,94,2021-01-14,"France","KaggleRama","Recipe Book"
"640",70767,145,2021-01-14,"France","KaggleRama","For Kids: One Smart Goose"
"641",70768,387,2021-01-14,"Germany","KaggleMart","Advanced Techniques"
"642",70769,289,2021-01-14,"Germany","KaggleMart","Getting Started"
"643",70770,246,2021-01-14,"Germany","KaggleMart","Recipe Book"
"644",70771,405,2021-01-14,"Germany","KaggleMart","For Kids: One Smart Goose"
"645",70772,134,2021-01-14,"Germany","KaggleRama","Advanced Techniques"
"646",70773,102,2021-01-14,"Germany","KaggleRama","Getting Started"
"647",70774,86,2021-01-14,"Germany","KaggleRama","Recipe Book"
"648",70775,134,2021-01-14,"Germany","KaggleRama","For Kids: One Smart Goose"
"649",70776,526,2021-01-14,"Italy","KaggleMart","Advanced Techniques"
